timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1715850602.577905,-0.11278477,-0.7736476,-0.9910945,-0.11278477,-0.7736476,-0.9910945
1715850602.5796776,-0.11278477,-0.7736476,-0.9910945,-0.11278477,-0.7736476,-0.9910945
1715850602.5813942,-0.11278477,-0.7736476,-0.9910945,-0.11278477,-0.7736476,-0.9910945
1715850602.5833757,-0.12982899,-0.6159886,-1.009204,-0.12982899,-0.6159886,-1.009204
1715850602.585559,-0.12982899,-0.6159886,-1.009204,-0.12982899,-0.6159886,-1.009204
1715850602.5876272,-0.12982899,-0.6159886,-1.009204,-0.12982899,-0.6159886,-1.009204
1715850602.5897613,-0.12982899,-0.6159886,-1.009204,-0.12982899,-0.6159886,-1.009204
1715850602.5918336,-0.12982899,-0.6159886,-1.009204,-0.12982899,-0.6159886,-1.009204
1715850602.5941713,-0.12024162,-0.43382856,-0.97831136,-0.12024162,-0.43382856,-0.97831136
1715850602.5963838,-0.12024162,-0.43382856,-0.97831136,-0.12024162,-0.43382856,-0.97831136
1715850602.598462,-0.12024162,-0.43382856,-0.97831136,-0.12024162,-0.43382856,-0.97831136
1715850602.6003413,-0.12024162,-0.43382856,-0.97831136,-0.12024162,-0.43382856,-0.97831136
1715850602.6023943,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.6041648,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.606015,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.607807,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.6097107,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.6115735,-0.11704583,-0.31132326,-0.89841664,-0.11704583,-0.31132326,-0.89841664
1715850602.6135075,-0.17243953,-0.21012323,-0.77378076,-0.17243953,-0.21012323,-0.77378076
1715850602.6152918,-0.17243953,-0.21012323,-0.77378076,-0.17243953,-0.21012323,-0.77378076
1715850602.617049,-0.17243953,-0.21012323,-0.77378076,-0.17243953,-0.21012323,-0.77378076
1715850602.6188211,-0.17243953,-0.21012323,-0.77378076,-0.17243953,-0.21012323,-0.77378076
1715850602.6206486,-0.17243953,-0.21012323,-0.77378076,-0.17243953,-0.21012323,-0.77378076
1715850602.6226172,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.6247032,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.626512,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.6285315,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.6302915,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.632055,-0.2171806,-0.23888534,-0.7119955,-0.2171806,-0.23888534,-0.7119955
1715850602.633867,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.635645,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.6374269,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.6393178,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.6411777,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.6429687,-0.27363956,-0.31132326,-0.63849235,-0.27363956,-0.31132326,-0.63849235
1715850602.6452277,-0.36631748,-0.27297378,-0.55540174,-0.36631748,-0.27297378,-0.55540174
1715850602.647234,-0.36631748,-0.27297378,-0.55540174,-0.36631748,-0.27297378,-0.55540174
1715850602.6490421,-0.36631748,-0.27297378,-0.55540174,-0.36631748,-0.27297378,-0.55540174
1715850602.6507566,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6525803,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.654375,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6562014,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6581044,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6599417,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6617332,-0.5367597,-0.13768531,-0.3934817,-0.5367597,-0.13768531,-0.3934817
1715850602.6639633,-0.6880271,-0.023702113,-0.2592585,-0.6880271,-0.023702113,-0.2592585
1715850602.665808,-0.6880271,-0.023702113,-0.2592585,-0.6880271,-0.023702113,-0.2592585
1715850602.6676505,-0.6880271,-0.023702113,-0.2592585,-0.6880271,-0.023702113,-0.2592585
1715850602.6694875,-0.6880271,-0.023702113,-0.2592585,-0.6880271,-0.023702113,-0.2592585
1715850602.6712892,-0.6880271,-0.023702113,-0.2592585,-0.6880271,-0.023702113,-0.2592585
1715850602.67329,-0.7593997,0.014647374,-0.17723322,-0.7593997,0.014647374,-0.17723322
1715850602.6751516,-0.7593997,0.014647374,-0.17723322,-0.7593997,0.014647374,-0.17723322
1715850602.6770706,-0.7593997,0.014647374,-0.17723322,-0.7593997,0.014647374,-0.17723322
1715850602.6789255,-0.7593997,0.014647374,-0.17723322,-0.7593997,0.014647374,-0.17723322
1715850602.6809525,-0.7593997,0.014647374,-0.17723322,-0.7593997,0.014647374,-0.17723322
1715850602.6827886,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6846592,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6865437,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6883245,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.690191,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6920228,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6938875,-0.79348814,0.0050600017,-0.1250353,-0.79348814,0.0050600017,-0.1250353
1715850602.6956522,-0.7721829,-0.008788424,-0.13249215,-0.7721829,-0.008788424,-0.13249215
1715850602.6978164,-0.7721829,-0.008788424,-0.13249215,-0.7721829,-0.008788424,-0.13249215
1715850602.6996949,-0.7721829,-0.008788424,-0.13249215,-0.7721829,-0.008788424,-0.13249215
1715850602.7015107,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7032857,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7051153,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7069638,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7087567,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7106535,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7124338,-0.7061366,0.08282424,-0.18255953,-0.7061366,0.08282424,-0.18255953
1715850602.7145064,-0.663526,0.2884201,-0.19321217,-0.663526,0.2884201,-0.19321217
1715850602.716436,-0.663526,0.2884201,-0.19321217,-0.663526,0.2884201,-0.19321217
1715850602.7182903,-0.663526,0.2884201,-0.19321217,-0.663526,0.2884201,-0.19321217
1715850602.7200637,-0.663526,0.2884201,-0.19321217,-0.663526,0.2884201,-0.19321217
1715850602.7219133,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.7242417,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.726186,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.7280107,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.7298253,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.731806,-0.6486123,0.5313002,-0.15379742,-0.6486123,0.5313002,-0.15379742
1715850602.7336342,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7354372,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7372391,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7391012,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.741251,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7431219,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7449977,-0.60067546,0.7560708,-0.09946898,-0.60067546,0.7560708,-0.09946898
1715850602.7468414,-0.5324986,0.8274434,-0.07603318,-0.5324986,0.8274434,-0.07603318
1715850602.7488534,-0.5324986,0.8274434,-0.07603318,-0.5324986,0.8274434,-0.07603318
1715850602.7507074,-0.5324986,0.8274434,-0.07603318,-0.5324986,0.8274434,-0.07603318
1715850602.7526023,-0.5324986,0.8274434,-0.07603318,-0.5324986,0.8274434,-0.07603318
1715850602.7545414,-0.38549224,0.77737606,-0.05366265,-0.38549224,0.77737606,-0.05366265
1715850602.756445,-0.38549224,0.77737606,-0.05366265,-0.38549224,0.77737606,-0.05366265
1715850602.7595327,-0.38549224,0.77737606,-0.05366265,-0.38549224,0.77737606,-0.05366265
1715850602.7631729,-0.21078902,0.69002444,-0.036618434,-0.21078902,0.69002444,-0.036618434
1715850602.767018,-0.21078902,0.69002444,-0.036618434,-0.21078902,0.69002444,-0.036618434
1715850602.7704418,-0.21078902,0.69002444,-0.036618434,-0.21078902,0.69002444,-0.036618434
1715850602.7738404,-0.057391074,0.61971706,0.032623697,-0.057391074,0.61971706,0.032623697
1715850602.7771037,-0.057391074,0.61971706,0.032623697,-0.057391074,0.61971706,0.032623697
1715850602.7805743,-0.057391074,0.61971706,0.032623697,-0.057391074,0.61971706,0.032623697
1715850602.784492,-0.0030626326,0.61758655,0.12530163,-0.0030626326,0.61758655,0.12530163
1715850602.7880194,-0.0030626326,0.61758655,0.12530163,-0.0030626326,0.61758655,0.12530163
1715850602.7912996,-0.0030626326,0.61758655,0.12530163,-0.0030626326,0.61758655,0.12530163
1715850602.794011,0.03422159,0.61758655,0.19241323,0.03422159,0.61758655,0.19241323
1715850602.7968369,0.03422159,0.61758655,0.19241323,0.03422159,0.61758655,0.19241323
1715850602.7991543,0.03422159,0.61758655,0.19241323,0.03422159,0.61758655,0.19241323
1715850602.801603,0.10559425,0.5739107,0.19454375,0.10559425,0.5739107,0.19454375
1715850602.804544,0.10559425,0.5739107,0.19454375,0.10559425,0.5739107,0.19454375
1715850602.8070097,0.10559425,0.5739107,0.19454375,0.10559425,0.5739107,0.19454375
1715850602.8093781,0.10559425,0.5739107,0.19454375,0.10559425,0.5739107,0.19454375
1715850602.8116875,0.10559425,0.5739107,0.19454375,0.10559425,0.5739107,0.19454375
1715850602.8140807,0.20146796,0.48229805,0.14660689,0.20146796,0.48229805,0.14660689
1715850602.816459,0.20146796,0.48229805,0.14660689,0.20146796,0.48229805,0.14660689
1715850602.819483,0.20146796,0.48229805,0.14660689,0.20146796,0.48229805,0.14660689
1715850602.8227508,0.20146796,0.48229805,0.14660689,0.20146796,0.48229805,0.14660689
1715850602.8261776,0.29414588,0.41731697,0.1434111,0.29414588,0.41731697,0.1434111
1715850602.8287752,0.29414588,0.41731697,0.1434111,0.29414588,0.41731697,0.1434111
1715850602.8312483,0.29414588,0.41731697,0.1434111,0.29414588,0.41731697,0.1434111
1715850602.8345249,0.4315649,0.38855487,0.22117534,0.4315649,0.38855487,0.22117534
1715850602.8376305,0.4315649,0.38855487,0.22117534,0.4315649,0.38855487,0.22117534
1715850602.8404021,0.4315649,0.38855487,0.22117534,0.4315649,0.38855487,0.22117534
1715850602.8430839,0.4315649,0.38855487,0.22117534,0.4315649,0.38855487,0.22117534
1715850602.8454776,0.4315649,0.38855487,0.22117534,0.4315649,0.38855487,0.22117534
1715850602.8476882,0.5743102,0.34807485,0.30746168,0.5743102,0.34807485,0.30746168
1715850602.8498337,0.5743102,0.34807485,0.30746168,0.5743102,0.34807485,0.30746168
1715850602.8519468,0.5743102,0.34807485,0.30746168,0.5743102,0.34807485,0.30746168
1715850602.8541546,0.7234471,0.24687482,0.30320063,0.7234471,0.24687482,0.30320063
1715850602.8563802,0.7234471,0.24687482,0.30320063,0.7234471,0.24687482,0.30320063
1715850602.858691,0.7234471,0.24687482,0.30320063,0.7234471,0.24687482,0.30320063
1715850602.8608956,0.7234471,0.24687482,0.30320063,0.7234471,0.24687482,0.30320063
1715850602.86312,0.775645,0.22343902,0.2456764,0.775645,0.22343902,0.2456764
1715850602.865315,0.775645,0.22343902,0.2456764,0.775645,0.22343902,0.2456764
1715850602.867358,0.775645,0.22343902,0.2456764,0.775645,0.22343902,0.2456764
1715850602.8694496,0.775645,0.22343902,0.2456764,0.775645,0.22343902,0.2456764
1715850602.871515,0.775645,0.22343902,0.2456764,0.775645,0.22343902,0.2456764
1715850602.8737454,1.0206556,0.081758976,-0.013182636,1.0206556,0.081758976,-0.013182636
1715850602.875817,1.0206556,0.081758976,-0.013182636,1.0206556,0.081758976,-0.013182636
1715850602.8780937,1.0206556,0.081758976,-0.013182636,1.0206556,0.081758976,-0.013182636
1715850602.8801396,1.0206556,0.081758976,-0.013182636,1.0206556,0.081758976,-0.013182636
1715850602.882241,1.0206556,0.081758976,-0.013182636,1.0206556,0.081758976,-0.013182636
1715850602.8844528,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.8865645,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.8887117,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.8908563,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.8930726,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.895322,1.187902,-0.02263685,-0.1633848,1.187902,-0.02263685,-0.1633848
1715850602.8975906,1.491502,-0.30493167,-0.455267,1.491502,-0.30493167,-0.455267
1715850602.8997195,1.491502,-0.30493167,-0.455267,1.491502,-0.30493167,-0.455267
1715850602.9026904,1.491502,-0.30493167,-0.455267,1.491502,-0.30493167,-0.455267
1715850602.904956,1.6310517,-0.5701823,-0.70773447,1.6310517,-0.5701823,-0.70773447
1715850602.9071357,1.6310517,-0.5701823,-0.70773447,1.6310517,-0.5701823,-0.70773447
1715850602.9092925,1.6310517,-0.5701823,-0.70773447,1.6310517,-0.5701823,-0.70773447
1715850602.9113472,1.6310517,-0.5701823,-0.70773447,1.6310517,-0.5701823,-0.70773447
1715850602.9136617,1.8068202,-0.8141276,-1.0422271,1.8068202,-0.8141276,-1.0422271
1715850602.9158483,1.8068202,-0.8141276,-1.0422271,1.8068202,-0.8141276,-1.0422271
1715850602.9179723,1.8068202,-0.8141276,-1.0422271,1.8068202,-0.8141276,-1.0422271
1715850602.9200883,1.8068202,-0.8141276,-1.0422271,1.8068202,-0.8141276,-1.0422271
1715850602.9221964,2.336256,-1.2572773,-1.7005601,2.336256,-1.2572773,-1.7005601
1715850602.9244342,2.336256,-1.2572773,-1.7005601,2.336256,-1.2572773,-1.7005601
1715850602.926572,2.336256,-1.2572773,-1.7005601,2.336256,-1.2572773,-1.7005601
1715850602.928651,2.336256,-1.2572773,-1.7005601,2.336256,-1.2572773,-1.7005601
1715850602.9310238,2.336256,-1.2572773,-1.7005601,2.336256,-1.2572773,-1.7005601
1715850602.9337692,2.5876582,-1.4245236,-1.8965685,2.5876582,-1.4245236,-1.8965685
1715850602.9361625,2.5876582,-1.4245236,-1.8965685,2.5876582,-1.4245236,-1.8965685
1715850602.939292,2.5876582,-1.4245236,-1.8965685,2.5876582,-1.4245236,-1.8965685
1715850602.9425793,2.5876582,-1.4245236,-1.8965685,2.5876582,-1.4245236,-1.8965685
1715850602.9459708,2.5876582,-1.4245236,-1.8965685,2.5876582,-1.4245236,-1.8965685
1715850602.9499478,2.8518436,-1.5353111,-2.0734024,2.8518436,-1.5353111,-2.0734024
1715850602.9535823,3.1032457,-1.603488,-2.221474,3.1032457,-1.603488,-2.221474
1715850602.9572592,3.1032457,-1.603488,-2.221474,3.1032457,-1.603488,-2.221474
1715850602.96047,3.1032457,-1.603488,-2.221474,3.1032457,-1.603488,-2.221474
1715850602.9639335,3.8819535,-2.031724,-2.5591624,3.8819535,-2.031724,-2.5591624
1715850602.9674277,3.8819535,-2.031724,-2.5591624,3.8819535,-2.031724,-2.5591624
1715850602.9708135,3.8819535,-2.031724,-2.5591624,3.8819535,-2.031724,-2.5591624
1715850602.9745607,4.728838,-2.5760734,-2.8595667,4.728838,-2.5760734,-2.8595667
1715850602.9778852,4.728838,-2.5760734,-2.8595667,4.728838,-2.5760734,-2.8595667
1715850602.9813423,4.728838,-2.5760734,-2.8595667,4.728838,-2.5760734,-2.8595667
1715850602.9854808,5.279579,-3.0373325,-3.0651627,5.279579,-3.0373325,-3.0651627
1715850602.9892247,5.279579,-3.0373325,-3.0651627,5.279579,-3.0373325,-3.0651627
1715850602.9924047,5.74723,-3.6083138,-3.321891,5.74723,-3.6083138,-3.321891
1715850602.9950807,5.74723,-3.6083138,-3.321891,5.74723,-3.6083138,-3.321891
1715850602.9981768,5.74723,-3.6083138,-3.321891,5.74723,-3.6083138,-3.321891
1715850603.0011063,5.74723,-3.6083138,-3.321891,5.74723,-3.6083138,-3.321891
1715850603.0051062,5.9325857,-4.0855517,-3.579685,5.9325857,-4.0855517,-3.579685
1715850603.0082932,5.9325857,-4.0855517,-3.579685,5.9325857,-4.0855517,-3.579685
1715850603.0110745,5.9325857,-4.0855517,-3.579685,5.9325857,-4.0855517,-3.579685
1715850603.0139523,5.8750615,-4.324171,-3.8172386,5.8750615,-4.324171,-3.8172386
1715850603.0166595,5.8750615,-4.324171,-3.8172386,5.8750615,-4.324171,-3.8172386
1715850603.0192978,5.8750615,-4.324171,-3.8172386,5.8750615,-4.324171,-3.8172386
1715850603.021916,5.8750615,-4.324171,-3.8172386,5.8750615,-4.324171,-3.8172386
1715850603.0254822,5.695032,-4.287952,-4.0292263,5.695032,-4.287952,-4.0292263
1715850603.0282981,5.695032,-4.287952,-4.0292263,5.695032,-4.287952,-4.0292263
1715850603.031046,5.695032,-4.287952,-4.0292263,5.695032,-4.287952,-4.0292263
1715850603.033743,5.655617,-4.191013,-4.2784977,5.655617,-4.191013,-4.2784977
1715850603.0364034,5.655617,-4.191013,-4.2784977,5.655617,-4.191013,-4.2784977
1715850603.03909,5.655617,-4.191013,-4.2784977,5.655617,-4.191013,-4.2784977
1715850603.041787,5.655617,-4.191013,-4.2784977,5.655617,-4.191013,-4.2784977
1715850603.045009,5.707815,-4.040811,-4.558662,5.707815,-4.040811,-4.558662
1715850603.0478733,5.707815,-4.040811,-4.558662,5.707815,-4.040811,-4.558662
1715850603.0505345,5.707815,-4.040811,-4.558662,5.707815,-4.040811,-4.558662
1715850603.0533073,5.707815,-4.040811,-4.558662,5.707815,-4.040811,-4.558662
1715850603.05633,5.904889,-3.8171055,-4.8313694,5.904889,-3.8171055,-4.8313694
1715850603.0590692,5.904889,-3.8171055,-4.8313694,5.904889,-3.8171055,-4.8313694
1715850603.0617142,5.904889,-3.8171055,-4.8313694,5.904889,-3.8171055,-4.8313694
1715850603.0647159,6.0241985,-3.6988614,-4.946418,6.0241985,-3.6988614,-4.946418
1715850603.0674372,6.0241985,-3.6988614,-4.946418,6.0241985,-3.6988614,-4.946418
1715850603.0705724,6.0241985,-3.6988614,-4.946418,6.0241985,-3.6988614,-4.946418
1715850603.0738215,6.1285944,-3.5625076,-5.0082035,6.1285944,-3.5625076,-5.0082035
1715850603.0764687,6.1285944,-3.5625076,-5.0082035,6.1285944,-3.5625076,-5.0082035
1715850603.0791762,6.1285944,-3.5625076,-5.0082035,6.1285944,-3.5625076,-5.0082035
1715850603.0819843,6.195706,-3.4336107,-4.9762454,6.195706,-3.4336107,-4.9762454
1715850603.085053,6.195706,-3.4336107,-4.9762454,6.195706,-3.4336107,-4.9762454
1715850603.08785,6.195706,-3.4336107,-4.9762454,6.195706,-3.4336107,-4.9762454
1715850603.0900784,6.195706,-3.4336107,-4.9762454,6.195706,-3.4336107,-4.9762454
1715850603.0922213,6.2500343,-3.1577075,-4.910199,6.2500343,-3.1577075,-4.910199
1715850603.0942638,6.2500343,-3.1577075,-4.910199,6.2500343,-3.1577075,-4.910199
1715850603.0966263,6.2500343,-3.1577075,-4.910199,6.2500343,-3.1577075,-4.910199
1715850603.1010737,6.2500343,-3.1577075,-4.910199,6.2500343,-3.1577075,-4.910199
1715850603.1039817,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1067061,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1090553,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1112914,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.113389,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1154249,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1174514,6.252165,-2.8881958,-4.856936,6.252165,-2.8881958,-4.856936
1715850603.1196096,6.231925,-2.4929829,-4.8111296,6.231925,-2.4929829,-4.8111296
1715850603.1217391,6.231925,-2.4929829,-4.8111296,6.231925,-2.4929829,-4.8111296
1715850603.1237745,6.231925,-2.4929829,-4.8111296,6.231925,-2.4929829,-4.8111296
1715850603.1257598,6.231925,-2.4929829,-4.8111296,6.231925,-2.4929829,-4.8111296
1715850603.127803,6.283057,-2.1499681,-4.768519,6.283057,-2.1499681,-4.768519
1715850603.1297846,6.283057,-2.1499681,-4.768519,6.283057,-2.1499681,-4.768519
1715850603.1317592,6.283057,-2.1499681,-4.768519,6.283057,-2.1499681,-4.768519
1715850603.1338124,6.283057,-2.1499681,-4.768519,6.283057,-2.1499681,-4.768519
1715850603.1358745,6.418346,-1.6951005,-4.682233,6.418346,-1.6951005,-4.682233
1715850603.137951,6.418346,-1.6951005,-4.682233,6.418346,-1.6951005,-4.682233
1715850603.140058,6.418346,-1.6951005,-4.682233,6.418346,-1.6951005,-4.682233
1715850603.1421056,6.5120893,-1.2104057,-4.55014,6.5120893,-1.2104057,-4.55014
1715850603.1440914,6.5120893,-1.2104057,-4.55014,6.5120893,-1.2104057,-4.55014
1715850603.1460395,6.5120893,-1.2104057,-4.55014,6.5120893,-1.2104057,-4.55014
1715850603.1492984,6.5120893,-1.2104057,-4.55014,6.5120893,-1.2104057,-4.55014
1715850603.1527283,6.580266,-0.9345024,-4.360523,6.580266,-0.9345024,-4.360523
1715850603.156493,6.580266,-0.9345024,-4.360523,6.580266,-0.9345024,-4.360523
1715850603.1594625,6.580266,-0.9345024,-4.360523,6.580266,-0.9345024,-4.360523
1715850603.162288,6.580266,-0.9345024,-4.360523,6.580266,-0.9345024,-4.360523
1715850603.165097,6.6132894,-0.83543295,-4.1027293,6.6132894,-0.83543295,-4.1027293
1715850603.167985,6.6132894,-0.83543295,-4.1027293,6.6132894,-0.83543295,-4.1027293
1715850603.1707666,6.6132894,-0.83543295,-4.1027293,6.6132894,-0.83543295,-4.1027293
1715850603.173757,6.580266,-0.93130666,-3.8012598,6.580266,-0.93130666,-3.8012598
1715850603.1769521,6.580266,-0.93130666,-3.8012598,6.580266,-0.93130666,-3.8012598
1715850603.1804032,6.580266,-0.93130666,-3.8012598,6.580266,-0.93130666,-3.8012598
1715850603.1834128,6.443912,-1.1880351,-3.588207,6.443912,-1.1880351,-3.588207
1715850603.1868234,6.443912,-1.1880351,-3.588207,6.443912,-1.1880351,-3.588207
1715850603.189795,6.443912,-1.1880351,-3.588207,6.443912,-1.1880351,-3.588207
1715850603.1935956,6.1008973,-1.7760606,-3.4017859,6.1008973,-1.7760606,-3.4017859
1715850603.1974256,6.1008973,-1.7760606,-3.4017859,6.1008973,-1.7760606,-3.4017859
1715850603.2006779,6.1008973,-1.7760606,-3.4017859,6.1008973,-1.7760606,-3.4017859
1715850603.2035255,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.2057645,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.2078662,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.209996,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.2123406,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.2144487,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
1715850603.2166605,5.9198027,-2.0519638,-3.417765,5.9198027,-2.0519638,-3.417765
